id,platform,name,author,influence_rating,confidence,needs_enrichment,category,time_slice,url
279,InfoQ China,AI Agents 能自己开发工具自己使用吗？一项智能体自迭代能力研究_AI_Baihai IDP_InfoQ写作社区,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://xie.infoq.cn/article/4ccbb675e389c0f51167aa40a
280,InfoQ China,Agent 的下一站：基于长期记忆系统 EverOS 的自我演进｜AICon上海 - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/eI5gqlAawBxPPfZZ2B33
281,InfoQ China,Evomap如何让Agent从单体智能到群体进化｜QCon北京- InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/sDj8K6IhNzNQgMKhOGKr
282,InfoQ China,Hermes 深度解析：自我进化的AI 智能体新范式 - InfoQ 写作社区,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://xie.infoq.cn/article/a6f9cf4c1f1f6467f602bde58
283,InfoQ China,当AI开始学做⼈：逐句解读OpenClaw的AgentS.md ——SOUL.md定义了灵魂，AgentS.md教会它怎么活 - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/6DDhlbmtGRomwDCHh4Ts
284,InfoQ China,当AI开始拥有灵魂：逐句解读OpenClaw的SOUL.md——我们正在见证Agent从⼯具⾛向“某个⼈”的起点 - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/7QieJxH5gpNRvL5hKcrG
285,InfoQ China,打造自进化的编码伙伴：Qoder 记忆系统落地实践｜QCon北京- InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/t1WJGcChOvyEUYhZB2C6
286,InfoQ China,比R1快8倍、价格仅3%，智谱新推理模型来袭，能让免费智能体自己赚钱！张鹏：Agent 也有Scaling Law - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/WZQmmNGbNZiFFljqprNw
287,InfoQ China,谷歌超强AI Agent 登场：攻克300年数学难题、改进芯片设计！编程迎来AlphaGo时刻？ - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/yPFywbFjrHdZzUfBH3Bg
288,InfoQ China,趣丸运维 AI Agent：从 1.0 到 2.0 的自学习进化实战｜QCon 上海 - InfoQ,InfoQ中文作者,cn_media_or_expert,medium,True,self_evolving_agent,2026-05,https://www.infoq.cn/article/ucrguvochju6ia922kwc
289,Juejin,AgentClaw 进化论：从问答工具到自主工业智能体从 L1 的基础问答到 v5 的 OS 级自主操作，记录 Agen - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7630734258307350538
290,Juejin,EvoAgent(25年2月)：世界模型驱动的面向长期任务的自主进化智能体1. 主要贡献 论文构建了EvoAgent，首 - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7618167131003879424
291,Juejin,GitHub Daily 第07期 GenericAgent自我进化的AI Agent推荐维度：有深度/前沿 | 晚间 - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7629529990813007878
292,Juejin,Harness Engineering：实现自我进化的Agent框架 - 稀土掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7624078697365372970
293,Juejin,"Hermes Agent 深度解析：当 AI 学会""自我进化""，我们离数字分身还有多远？Hermes Agent 深度解 - 掘金",掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7627109086874517547
294,Juejin,Self-Improving：让 AI Agent 自我进化的革命性技能Self-Improving：让 AI Agen - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7622183144921645107
295,Juejin,"我让AI Agent能记住经验了——agent-evolution框架完全指南我让 AI Agent 能""记住""经验了— - 掘金",掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7616818675262455842
296,Juejin,"手搓 Hermes 自我进化 Skill：从""会用 AI""到""AI 自己进化自己""手搓 Hermes 自我进化 Skil - 掘金",掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7631122827959894066
297,Juejin,打通智能体「自我进化」全流程！复旦推出通用智能体平台AgentGymAI通用智能体的自我进化能力，并非遥不可及。 LLM - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7379831020495437861
298,Juejin,智能体工作流：从架构设计到行业落地智能体工作流（Agentic Workflow）是由AI智能体主导的动态任务执行流程， - 掘金,掘金作者,cn_developer,medium,True,agent_discussion_resource,2026-05,https://juejin.cn/post/7591156262625673251
299,Juejin,智能体来了：从 0 到 1 搭建高效 AI Agent 工作流全指南从“聊天机器人”到“数字化员工” 核心原理：智能体设 - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7600986495928123433
300,Juejin,智能体诞生了：从0-1构建生产力工作流程,掘金作者,cn_developer,medium,True,agent_framework,2026-05,https://juejin.cn/post/7598418891401166902
301,Juejin,让 AI Agent 自己进化，但绝不放飞自我 —— 这个开源项目有点东西先说一个让我纠结了很久的问题 AI Agent - 掘金,掘金作者,cn_developer,medium,True,self_evolving_agent,2026-05,https://juejin.cn/post/7631548637381951498
302,LangChain Blog,"Announcing LangGraph v0.1 & LangGraph Cloud: Running agents at scale, reliably",LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/langgraph-cloud
303,LangChain Blog,Building LangGraph: Designing an Agent Runtime from first principles,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/building-langgraph
304,LangChain Blog,Command: A new tool for building multi-agent architectures in LangGraph,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://www.blog.langchain.com/command-a-new-tool-for-multi-agent-architectures-in-langgraph/
305,LangChain Blog,How Exa built a Web Research Multi-Agent System with LangGraph and LangSmith,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/exa
306,LangChain Blog,Introducing Assistant Editor for configuring agents in LangGraph Studio,LangChain,expert_org,medium,True,agent_framework,2026-05,https://blog.langchain.com/asssistant-editor
307,LangChain Blog,Is LangGraph Used In Production?,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://www.blog.langchain.com/is-langgraph-used-in-production/
308,LangChain Blog,LangGraph 0.3 Release: Prebuilt Agents,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/langgraph-0-3-release-prebuilt-agents
309,LangChain Blog,Plan-and-Execute Agents,LangChain,expert_org,medium,True,agent_framework,2026-05,https://blog.langchain.com/planning-agents
310,LangChain Blog,Top 5 LangGraph Agents in Production 2024,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/top-5-langgraph-agents-in-production-2024
311,LangChain Blog,Unify Launches Agents for Account Qualification using LangGraph and LangSmith,LangChain,expert_org,medium,True,tutorial_or_implementation,2026-05,https://blog.langchain.com/unify-launches-agents-for-account-qualification-using-langgraph-and-langsmith
312,Leiphone,DeepMind的智能体成精了，还学会“发脾气”了？ | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://m.leiphone.com/category/yanxishe/mQYWYxBY2dskn8LT.html
313,Leiphone,PC 正在「物种进化」：英特尔如何用混合 AI 制造你的数字分身？ | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://m.leiphone.com/category/chips/qlFI2y6BTOx6TwAS.html
314,Leiphone,Pokee.ai 朱哲清：用 RL 搭建智能体的「骨骼与神经」| AI 产品十人谈 | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://m.leiphone.com/category/ai/vwGwJe9UAAQ6HRCJ.html
315,Leiphone,从OpenClaw 上的「数字生命」插件，到获得天使轮数百万美元融资 ...,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://m.leiphone.com/category/industrynews/RXDsnoWgaAF41q9H.html
316,Leiphone,全球首个！纳米AI多智能体蜂群上线 | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/industrynews/GdwBY6aQJcu3jxXD.html
317,Leiphone,商汤联合发布通才AI智能体通关《我的世界》，像人类一样生存，探索和创造 | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/industrynews/sUY5Jdr71fqot2Zl.html
318,Leiphone,强化学习之于 AI Agent，是灵魂、还是包袱？ | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/ai/R8kLiGS0cR0ddAyP.html
319,Leiphone,扣子宣布2.5版本升级，探索AI Agent从“工具”到“伙伴”的关键一步 | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/industrynews/fHCljG3JWZXEpZPE.html
320,Leiphone,独家丨Clawbot 向人类发出的第一封索贿信，居然是因为一个自主进化的 AI Bot 插件？ | 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/industrynews/Yae36rfbQu41MKZC.html
321,Leiphone,阿里Qoder上线Quest 1.0智能体，可自我学习与进化 - 雷峰网,雷锋网作者,cn_media,medium,True,self_evolving_agent,2026-05,https://www.leiphone.com/category/industrynews/g9N0PkTf51q39Igz.html
322,Machine Heart,DeepMind星际争霸AI登上Nature，超越99.8％活跃玩家，玩转三大种族 ｜ 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,early,https://www.jiqizhixin.com/articles/2019-10-31
323,Machine Heart,多智能体规划 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/9296194b-9cc9-433f-8fa8-4a3a96e2f0a4
324,Machine Heart,强化学习 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/ee1a8f69-3170-4ddf-b2b6-47d91c844425
325,Machine Heart,智能代理 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/3500fe33-55d4-450f-8076-25c2ef744e63
326,Machine Heart,最新资讯 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/dailies?id=d978463c-8518-4a34-b6af-4954b51ca520
327,Machine Heart,策略迭代 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/1a28fecc-5783-4128-9063-ea9f0e94f474
328,Machine Heart,群体智能 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/4b9893a0-da9b-4705-aefa-f0f737af7c7a
329,Machine Heart,自适应动态规划（编程） | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/a07210ef-8489-4d10-a957-f5dd54e7069b
330,Machine Heart,进化计算 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/fd0fb517-7786-4fe0-99d3-170d849cdf12
331,Machine Heart,阿尔法围棋 | 机器之心,机器之心作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.jiqizhixin.com/graph/technologies/37ff453a-7f88-491d-b989-bda1fede1947
332,Medium/TDS,A Comprehensive Guide to Collaborative AI Agents in Practice | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/a-comprehensive-guide-to-collaborative-ai-agents-in-practice-1f4048947d9c
333,Medium/TDS,AGENTGEN framework : enhancing LLM based Agents planning abilities via Environment and Task Generation | by SACHIN KUMAR | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,agent_framework,2026-05,https://medium.com/@techsachin/agentgen-framework-enhancing-llm-based-agents-planning-abilities-via-environment-and-task-dc5b67c49896
334,Medium/TDS,AI Agents from Scratch: Single Agents | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/ai-agents-from-zero-to-hero-part-1/
335,Medium/TDS,"AI That Learns Like Humans: Agents That Grow Smarter Through Memory, Reflection, and Adaptation | by evoailabs | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,tutorial_or_implementation,2026-05,https://evoailabs.medium.com/ai-that-learns-like-humans-agents-that-grow-smarter-through-memory-reflection-and-adaptation-4691bf03f6f4
336,Medium/TDS,Agent 0: How AI Can Evolve from “Nothing” to Expert Without Human Data | by evoailabs | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://evoailabs.medium.com/agent-0-how-ai-can-evolve-from-nothing-to-expert-without-human-data-03da523e2bc3
337,Medium/TDS,Agent-R: How Language Models Are Learning to Reflect and Evolve | by Think AI | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,agent_framework,2026-05,https://medium.com/@thinkai80/agent-r-how-language-models-are-learning-to-reflect-and-evolve-242cb0a227a7
338,Medium/TDS,Agentic AI from First Principles: Reflection | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/agentic-ai-from-first-principles-reflection
339,Medium/TDS,Agentic Context Engineering: Teaching Language Models to Learn from Experience | by Bing | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,agent_discussion_resource,2026-05,https://medium.com/@bingqian/agentic-context-engineering-teaching-language-models-to-learn-from-experience-706c31a872ca
340,Medium/TDS,"Agents That Improve How They Improve: When the Coach Fires Itself | by Micheal Lanham | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@Micheal-Lanham/agents-that-improve-how-they-improve-when-the-coach-fires-itself-3af2e33c1ca3
341,Medium/TDS,"Building Self-Evolving AI Agents. In this post, I want to walk you… | by Nir Shilon | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@nir.shilon/building-self-evolving-ai-agents-52c6745c8a85
342,Medium/TDS,"Building Self-Improvement into AI Agents | by Scott Johnson | Feb, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@ScottSparkwave/building-self-improvement-into-ai-agents-4b345e3b27e6
343,Medium/TDS,Designing Self-Improving AI Agents: How I Built a Feedback-Driven Intelligence Loop | by Kainat Nafees | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/%40kainatnafees/designing-self-improving-ai-agents-how-i-built-a-feedback-driven-intelligence-loop-5bef8e17c489
344,Medium/TDS,FactorMiner: LLM + Experience Memory = A Self-Evolving Alpha Discovery Agent | by JIN | JIN System Architect | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/jin-system-architect/factorminer-llm-experience-memory-a-self-evolving-alpha-discovery-agent-40b65a4f97e2
345,Medium/TDS,"GenericAgent and EvoMap: How AI Grows Its Own Skill Trees — AgentConn Blog | by Max Quimby | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@computeleap/genericagent-and-evomap-how-ai-grows-its-own-skill-trees-agentconn-blog-41638c70cb87
346,Medium/TDS,Google’s AlphaEvolve: Getting Started with Evolutionary Coding Agents | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/googles-alphaevolve-getting-started-with-evolutionary-coding-agents/
347,Medium/TDS,Gödel Agent. Self-Improvement | by Jomsborg Lab | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@JacekWo/g%C3%B6del-agent-2a3166659fde
348,Medium/TDS,Gödel Agent. Self-Improvement | by Jomsborg Lab | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/%40JacekWo/g%25C3%25B6del-agent-2a3166659fde
349,Medium/TDS,How to Make Claude Code Improve from its Own Mistakes | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/how-to-make-claude-code-improve-from-its-mistakes/
350,Medium/TDS,How to Maximize Agentic Memory for Continual Learning | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/how-to-maximize-agentic-memory-for-continual-learning/
351,Medium/TDS,"I Built an AI That Fixes Its Own Mistakes | by Ebad Sayed | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@sayedebad.777/i-built-an-ai-that-fixes-its-own-mistakes-5fee084d7adb
352,Medium/TDS,Improving Agent Systems & AI Reasoning | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/improving-agent-systems-ai-reasoning-c2d91ecfdf77/
353,Medium/TDS,"Meta Just Built an AI That Rewrites the Rules of How It Gets Smarter. Then It Rewrote Those Rules Too. | by DrSwarnenduAI | Mar, 2026 | Towards AI",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/towards-artificial-intelligence/meta-just-built-an-ai-that-rewrites-the-rules-of-how-it-gets-smarter-c9f22cc45f2d
354,Medium/TDS,"MetaClaw: Your AI Agent Is Static. This Framework Makes It Self-Evolve While You Sleep | by ArXiv In-depth Analysis | Mar, 2026 | Towards Dev",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/towardsdev/metaclaw-your-ai-agent-is-static-this-framework-makes-it-self-evolve-while-you-sleep-0156fe74573a
355,Medium/TDS,"MiniMax M2.7: The First “Self-Evolving” Agent Model is Here | by FelixNg | AI for Life | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/ai-for-life/minimax-m2-7-the-first-self-evolving-agent-model-is-here-6a2b705346e7
356,Medium/TDS,Plan–Code–Execute: Designing Agents That Create Their Own Tools | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/plan-code-execute-designing-agents-that-create-their-own-tools/
357,Medium/TDS,"Recursive Knowledge Crystallization: A Framework for Persistent Autonomous Agent Self-Evolution | by Kanshi Tanaike | Google Cloud - Community | Feb, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/google-cloud/recursive-knowledge-crystallization-a-framework-for-persistent-autonomous-agent-self-evolution-8243b3697471
358,Medium/TDS,Reflection Memory in AI Agents: Learning from Outcomes Without Losing Control | by sita rami reddy Lankireddy | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,tutorial_or_implementation,2026-05,https://medium.com/%40sitaramireddy1994/reflection-memory-in-ai-agents-learning-from-outcomes-without-losing-control-b38b63c36a90
359,Medium/TDS,"Reflective and Self-Improving Agents: Building AI Systems That Critique, Iterate, and Learn from Their Own Actions | by Swapnil Shekade | Mar, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@swapnilshekade/reflective-and-self-improving-agents-building-ai-systems-that-critique-iterate-and-learn-from-fd3a57f62085
360,Medium/TDS,"Self-Evolving AI Agents Are Here and They Write Their Own Protocols ! | by Raviteja Nekkalapu | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@nekkalapuraviteja_4543/self-evolving-ai-agents-are-here-and-they-write-their-own-protocols-f3bcf13012a8
361,Medium/TDS,"Self-Evolving Agents — II. This is the continuation of going over… | by Lince Mathew | Feb, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@linz07m/self-evolving-agents-ii-1551b6fb3bd2
362,Medium/TDS,"Self-Evolving Agents. “A Comprehensive Survey of… | by Lince Mathew | Feb, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@linz07m/self-evolving-agents-39747edd0142
363,Medium/TDS,"Self-Evolving Agents. “A Comprehensive Survey of… | by Lince Mathew | Feb, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/%40linz07m/self-evolving-agents-39747edd0142
364,Medium/TDS,Self-Evolving Agents: AI That Improves Itself | by Kuldeep Singh | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@kuldeepsingh.club/self-evolving-agents-ai-that-improves-itself-09becad39321
365,Medium/TDS,Self-improvement AI-Agents // Godel machine inspired agent,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@noailabs/self-improvement-ai-agents-godel-machine-inspired-agent-e4b33afccc59
366,Medium/TDS,"Tool Use, Agents, and the Voyager Paper | Towards Data Science",Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/tool-use-agents-and-the-voyager-paper-5a0e548f8b38/
367,Medium/TDS,Training an Agent to Master a Simple Game Through Self-Play | Towards Data Science,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://towardsdatascience.com/training-an-agent-to-master-a-simple-game-through-self-play-88bdd0d60928/
368,Medium/TDS,"When AI Trains Itself: A Deep Dive into HyperAgents | by Addo Zhang | Apr, 2026 | Medium",Medium/TDS author,practitioner_or_blogger,medium,True,agent_framework,2026-05,https://addozhang.medium.com/when-ai-trains-itself-a-deep-dive-into-hyperagents-f1122c860d91
369,Medium/TDS,"Why LLM agents must evolve in the wild using an AgentGym, not ...",Medium/TDS author,practitioner_or_blogger,medium,True,tutorial_or_implementation,2026-05,https://medium.com/data-science-collective/why-llm-agents-must-evolve-in-the-wild-not-just-imitate-experts-2bca5347164b
370,Medium/TDS,Your AI Agent Makes the Same Mistake Twice. A Self-Evolving Agent Doesn’t | by kumaran srinivasan | Medium,Medium/TDS author,practitioner_or_blogger,medium,True,self_evolving_agent,2026-05,https://medium.com/@kumaran.isk/your-ai-agent-makes-the-same-mistake-twice-a-self-evolving-agent-doesnt-a77349e07f7d
371,OpenAI Blog,15 lessons learned building ChatGPT Apps | OpenAI Developers,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog/15-lessons-building-chatgpt-apps
372,OpenAI Blog,API blog posts | OpenAI Developers,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog/topic/api/
373,OpenAI Blog,Apps SDK blog posts,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog/topic/apps-sdk/
374,OpenAI Blog,Blog | OpenAI Developers,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog
375,OpenAI Blog,Codex blog posts | OpenAI Developers,OpenAI,expert_org,medium,True,agent_framework,2026-05,https://developers.openai.com/blog/topic/codex
376,OpenAI Blog,New models and developer products announced at DevDay | OpenAI,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://openai.com/blog/new-models-and-developer-products-announced-at-devday
377,OpenAI Blog,Self-Evolving Agents - A Cookbook for Autonomous Agent Retraining,OpenAI,expert_org,medium,True,self_evolving_agent,2026-05,https://developers.openai.com/cookbook/examples/partners/self_evolving_agents/autonomous_agent_retraining/
378,OpenAI Blog,Shell + Skills + Compaction: Tips for long-running agents that do ...,OpenAI,expert_org,medium,True,agent_framework,2026-05,https://developers.openai.com/blog/skills-shell-tips
379,OpenAI Blog,Testing Agent Skills Systematically with Evals - OpenAI Developers,OpenAI,expert_org,medium,True,agent_framework,2026-05,https://developers.openai.com/blog/eval-skills
380,OpenAI Blog,Using skills to accelerate OSS maintenance - OpenAI Developers,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog/skills-agents-sdk
381,OpenAI Blog,What makes a great ChatGPT app | OpenAI Developers,OpenAI,expert_org,medium,True,tutorial_or_implementation,2026-05,https://developers.openai.com/blog/what-makes-a-great-chatgpt-app
382,QbitAI,AI玩手机越玩越6！西湖大学发布新智能体：会自我进化的AppAgentX,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2025/03/262790.html
383,QbitAI,AI自己写代码让智能体进化！OpenAI的大模型有“人类思想”那味了 – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2022/06/35428.html
384,QbitAI,Meta华人实习生搞出超级智能体！自己写代码实现自我进化 - 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2026/03/393645.html
385,QbitAI,养虾时代终结？免部署、7×24小时在线、自进化的“赛博骡子”来了！ – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2026/03/388071.html
386,QbitAI,卡帕西开源Agent自进化训练框架，5分钟一轮实验，48h内揽星9.5k,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2026/03/384953.html
387,QbitAI,字节Seed最新版原生智能体来了！一个模型搞定手机/电脑/浏览器自主操作 – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2025/09/328710.html
388,QbitAI,官方揭秘ChatGPT Agent背后原理！通过强化学习让模型自主探索最佳工具组合 – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2025/07/312265.html
389,QbitAI,性能提升84%-166%！L-Zero仅靠强化学习解锁大模型探索世界的能力 | 已开源 – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2025/07/303589.html
390,QbitAI,浙大&中科院让Agent学会自我进化，玩德州扑克心机尽显 – 量子位,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2024/03/127294.html
391,QbitAI,突破Claude-4编程上限！自进化Agent框架拿下新SOTA，已开源,量子位作者,cn_ai_media,medium,True,self_evolving_agent,2026-05,https://www.qbitai.com/2025/08/324007.html
392,SegmentFault,GPT-5点赞！八大顶尖机构发布「自进化智能体」全面综述,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047208153
393,SegmentFault,人工智能 - AI Agent进化之路：从工具到伙伴，从自动化到自主决策 - 程序新知 - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047575736
394,SegmentFault,人工智能 - AI人格的创世蓝图：深度解构《自衍体》的意识架构设计 - 个人文章 - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000046904505
395,SegmentFault,人工智能 - ​从“指令木偶”到“生命系统”：AI Agent架构的范式革命 - 个人文章 - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000046907448
396,SegmentFault,人工智能 - 从零构建能自我优化的AI Agent：Reflection和Reflexion机制对比详解与实现 - deephub - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047300800
